CODI_PROGRAMA,CODI_EXPEDIENT,CODI_UPC_UD,CREDITS,CURS,QUAD,SUPERA,NOTA_PROF,NOTA_NUM_AVAL,NOTA_NUM_DEF,GRUP_CLASSE
752,227829,240011,6,2010,1,S,5.2,5.2,5.2,43
752,230066,240011,6,2010,1,S,6.4,6.4,6.4,43
753,225135,240011,6,2010,1,N,4,4,4,51
753,226421,240011,6,2010,1,N,3.6,3.6,3.6,51
753,227444,240011,6,2010,1,N,4,4,4,51
752,226944,240012,6,2010,1,S,7.2,7.2,7.2,53
752,229037,240012,6,2010,1,S,5.9,5.9,5.9,53
754,230894,240012,6,2010,1,N,4,4,4,53
752,227433,240021,6,2010,2,S,6.6,6.6,6.6,32
752,229108,240021,6,2010,2,S,6.2,6.2,6.2,32
752,227519,240021,6,2010,2,S,6.5,6.5,6.5,32
752,230684,240021,6,2010,2,S,6.3,6.3,6.3,32
752,228315,240021,6,2010,2,S,5.7,5.7,5.7,32
752,228532,240021,6,2010,2,N,4.5,4.5,4.5,23
752,231745,240021,6,2010,2,S,5.2,5.2,5.2,23
752,228281,240021,6,2010,2,S,5.8,5.8,5.8,31
752,228661,240021,6,2010,2,S,8.3,8.3,8.3,31
752,226455,240021,6,2010,2,S,6.6,6.6,6.6,31
752,227855,240021,6,2010,2,S,7.5,7.5,7.5,31
752,228581,240021,6,2010,2,S,6.8,6.8,6.8,31
752,227518,240021,6,2010,2,S,5,5,5,32
753,229756,240023,6,2010,2,S,8.1,8.1,8.1,21
752,227757,240023,6,2010,2,S,5,5,5,21
753,227445,240023,6,2010,2,S,5,5,5,21
752,227935,240023,6,2010,2,S,8,8,8,21
753,228144,240023,6,2010,2,S,5.7,5.7,5.7,21
752,229072,240023,6,2010,2,S,6.5,6.5,6.5,21
752,229451,240024,4.5,2010,2,S,5.2,5.2,5.2,32
752,228536,240024,4.5,2010,2,S,5,5,5,32
752,227299,240024,4.5,2010,2,S,10,10,10,41
752,232335,240024,4.5,2010,2,S,5,5,5,41
752,228260,240024,4.5,2010,2,N,3.8,3.8,3.8,41
754,231367,240024,4.5,2010,2,S,5.3,5.3,5.3,41
752,228268,240021,6,2010,2,N,3.6,3.6,3.6,23
752,229072,240021,6,2010,2,S,6.6,6.6,6.6,23
752,227859,240023,6,2010,2,S,5.2,5.2,5.2,12
752,226648,240023,6,2010,2,N,1.6,1.6,1.6,12
752,227095,240023,6,2010,2,S,4.7,4.7,5,12
752,228631,240024,4.5,2010,2,N,3.8,3.8,3.8,31
752,228429,240024,4.5,2010,2,N,3.3,3.3,3.3,31
752,228190,240024,4.5,2010,2,S,5.8,5.8,5.8,32
752,227433,240024,4.5,2010,2,S,8.6,8.6,8.6,32
752,227519,240024,4.5,2010,2,S,7.5,7.5,7.5,32
752,230310,240024,4.5,2010,2,S,8.8,8.8,8.8,32
752,227878,240023,6,2010,2,S,4.7,4.7,5,12
753,227287,240023,6,2010,2,S,7.1,7.1,7.1,21
752,228459,240023,6,2010,2,N,3.7,3.7,3.7,12
752,227556,240023,6,2010,2,S,6.1,6.1,6.1,32
752,227021,240023,6,2010,2,S,5.8,5.8,5.8,32
752,230356,240023,6,2010,2,S,4.2,4.2,5,32
752,228623,240023,6,2010,2,S,7.1,7.1,7.1,32
752,228375,240021,6,2010,2,S,5.7,5.7,5.7,42
752,230662,240021,6,2010,2,S,6.1,6.1,6.1,42
754,231032,240021,6,2010,2,N,3.4,3.4,3.4,43
752,228061,240023,6,2010,2,N,3.5,3.5,3.5,22
752,227433,240023,6,2010,2,S,6.6,6.6,6.6,31
752,228661,240023,6,2010,2,S,6.3,6.3,6.3,31
752,229821,240023,6,2010,2,S,7.4,7.4,7.4,31
752,228229,240023,6,2010,2,N,1.5,1.5,1.5,31
752,228535,240023,6,2010,2,S,6.5,6.5,6.5,31
752,229314,240023,6,2010,2,S,5.7,5.7,5.7,31
752,228128,240023,6,2010,2,S,7.1,7.1,7.1,31
752,229211,240021,6,2010,2,S,5,5,5,41
752,232393,240021,6,2010,2,S,6.7,6.7,6.7,41
752,230008,240021,6,2010,2,S,5.7,5.7,5.7,41
752,228188,240021,6,2010,2,N,4.7,4.7,4.7,41
752,229180,240021,6,2010,2,S,7,7,7,41
752,230833,240021,6,2010,2,N,4.6,4.6,4.6,41
754,227390,240023,6,2010,2,N,3,3,3,22
752,228531,240023,6,2010,2,S,6.9,6.9,6.9,22
752,227264,240023,6,2010,2,S,5,5,5,22
752,228126,240023,6,2010,2,S,7,7,7,22
752,227801,240021,6,2010,2,S,4.5,4.5,5,33
752,228628,240021,6,2010,2,S,5.6,5.6,5.6,33
754,233206,240021,6,2010,2,N,2.8,2.8,2.8,33
752,228623,240021,6,2010,2,S,6.5,6.5,6.5,33
752,232295,240021,6,2010,2,N,3.2,3.2,3.2,52
752,229148,240021,6,2010,2,N,4,4,4,52
752,227825,240021,6,2010,2,S,5.8,5.8,5.8,51
752,227332,240021,6,2010,2,S,5.5,5.5,5.5,51
752,230520,240021,6,2010,2,N,2.1,2.1,2.1,53
752,227125,240021,6,2010,2,S,5.3,5.3,5.3,53
752,230248,240021,6,2010,2,S,4.7,4.7,5,53
752,226717,240021,6,2010,2,S,5.9,5.9,5.9,53
754,233182,240021,6,2010,2,N,3.8,3.8,3.8,53
752,230992,240021,6,2010,2,S,5.5,5.5,5.5,51
752,228046,240024,4.5,2010,2,S,5,5,5,11
752,226717,240024,4.5,2010,2,N,4.5,4.5,4.5,11
752,227641,240024,4.5,2010,2,S,5.4,5.4,5.4,11
752,229400,240024,4.5,2010,2,S,8.6,8.6,8.6,11
752,230188,240024,4.5,2010,2,S,7.6,7.6,7.6,11
752,227639,240024,4.5,2010,2,S,10,10,10,11
752,230008,240013,6,2010,2,N,3.6,3.6,3.6,10
753,227585,240013,6,2010,2,N,4.3,4.3,4.3,10
754,230996,240013,6,2010,2,S,4.8,4.8,5,10
754,231255,240013,6,2010,2,N,1.1,1.1,1.1,10
753,228471,240013,6,2010,2,N,4.5,4.5,4.5,10
752,226467,240013,6,2010,2,N,4.5,4.7,4.7,10
753,230679,240013,6,2010,2,S,4.6,4.6,5,20
753,227593,240013,6,2010,2,N,2.8,2.8,2.8,20
752,226881,240013,6,2010,2,N,3.9,3.9,3.9,20
753,227470,240013,6,2010,2,S,5.9,5.9,5.9,20
752,227814,240014,6,2010,2,N,0,0,0,21
752,228628,240014,6,2010,2,S,6.7,6.7,6.7,31
754,232436,240014,6,2010,2,N,0.2,0.2,0.2,31
752,228210,240014,6,2010,2,S,7.8,7.8,7.8,31
752,226635,240024,4.5,2010,2,S,6.6,6.6,6.6,11
752,227737,240013,6,2010,2,N,4.6,4.6,4.6,10
754,231036,240013,6,2010,2,S,5,5,5,10
752,232343,240013,6,2010,2,S,5.1,5.1,5.1,10
753,228849,240013,6,2010,2,S,5.2,5.2,5.2,10
752,232379,240013,6,2010,2,N,1.4,1.4,1.4,10
752,227880,240013,6,2010,2,S,5.1,5.1,5.1,10
752,228382,240015,6,2010,2,S,5.7,5.7,5.7,13
752,229096,240015,6,2010,2,N,0.7,0.7,0.7,13
752,229248,240024,4.5,2010,2,S,6.8,6.8,6.8,12
752,229146,240024,4.5,2010,2,S,8.2,8.2,8.2,12
752,226648,240024,4.5,2010,2,S,5.4,5.4,5.4,12
752,227765,240024,4.5,2010,2,S,10,10,10,21
752,226798,240024,4.5,2010,2,S,6.9,6.9,6.9,21
752,229037,240024,4.5,2010,2,N,3.6,3.6,3.6,21
754,231402,240024,4.5,2010,2,S,5.8,5.8,5.8,21
752,228188,240024,4.5,2010,2,S,5.9,5.9,5.9,21
753,225135,240012,6,2010,2,N,4.1,4.1,4.1,12
752,239893,240012,6,2010,2,S,5.1,5.1,5.1,
752,228488,240012,6,2010,1,S,7.2,7.2,7.2,
752,230475,240012,6,2010,1,S,9.2,9.2,9.2,
752,227707,240014,6,2010,1,S,7,7,7,42
752,227786,240014,6,2010,1,N,3.1,3.1,3.1,42
752,227829,240014,6,2010,1,S,6.4,6.4,6.4,42
753,243272,240011,6,2011,1,S,6,6,6,CONV
752,248139,240012,6,2011,1,S,5.5,5.5,5.5,CONV
752,248139,240022,6,2011,1,S,5.5,5.5,5.5,CONV
752,227520,240014,6,2010,1,S,5,5,5,41
752,227590,240014,6,2010,1,S,8.2,8.2,8.2,41
752,227701,240014,6,2010,1,S,7.2,7.2,7.2,41
752,226680,240014,6,2010,1,S,7.7,7.7,7.7,42
752,226685,240014,6,2010,1,S,6.5,6.5,6.5,42
752,229447,240014,6,2010,1,S,5.2,5.2,5.2,32
752,230157,240014,6,2010,1,S,6.1,6.1,6.1,32
752,232333,240014,6,2010,1,S,5.6,5.6,5.6,32
752,226431,240014,6,2010,1,S,5.3,5.3,5.3,41
752,227092,240014,6,2010,1,S,5.8,5.8,5.8,41
752,228188,240013,6,2010,1,S,6.6,6.6,6.6,52
754,230695,240013,6,2010,1,N,0,0,0,52
753,226668,240013,6,2010,1,N,3.1,3.1,3.1,52
754,228889,240024,4.5,2010,2,S,10,10,10,11
753,228542,240224,4.5,2010,2,S,6,6,6,43
752,229967,240025,7.5,2010,2,S,,,,CONV
752,231202,240013,6,2010,1,S,5.3,5.3,5.3,72
753,247554,240025,7.5,2011,1,S,4,4.4,5,
754,230836,240013,6,2010,1,N,1.8,1.8,1.8,71
752,227285,240013,6,2010,1,N,3.5,3.5,3.5,72
752,227877,240013,6,2010,1,S,8.5,8.5,8.5,72
752,247531,240025,7.5,2011,1,S,5.2,5.2,5.2,
752,247535,240011,6,2011,1,S,5.7,5.7,5.7,
752,247553,240025,7.5,2011,1,S,7.1,7.1,7.1,
753,247554,240012,6,2011,1,S,7.1,7.1,7.1,
752,227303,240013,6,2010,1,S,6.7,6.7,6.7,71
752,227728,240013,6,2010,1,S,6.3,6.3,6.3,71
752,228375,240013,6,2010,1,S,5,5,5,71
752,228488,240013,6,2010,1,S,6.9,6.9,6.9,71
752,227341,240014,6,2010,1,S,6,6,6,22
752,227637,240014,6,2010,1,S,9,9,9,22
752,227738,240014,6,2010,1,S,6.2,6.2,6.2,22
752,228247,240014,6,2010,1,S,8.2,8.2,8.2,11
752,228432,240014,6,2010,1,S,5.2,5.2,5.2,11
752,228537,240014,6,2010,1,S,6.7,6.7,6.7,11
752,228704,240014,6,2010,1,S,5.1,5.1,5.1,11
752,229262,240014,6,2010,1,S,5.2,5.2,5.2,11
752,229925,240014,6,2010,1,S,9,9,9,11
752,247557,240025,7.5,2011,1,S,5.7,5.7,5.6,
752,247558,240011,6,2011,1,S,7.2,7.2,7.2,
753,247559,240025,7.5,2011,1,S,7,7,7,
753,247560,240214,6,2011,1,S,7.5,7.5,7.5,
753,247560,240022,6,2011,1,S,6.5,6.5,6.5,
753,247560,240012,6,2011,1,S,6,6,6,
752,239847,240025,7.5,2010,2,S,5,5,5,
752,239828,240012,6,2010,2,S,6.4,6.4,6.4,
752,239828,240011,6,2010,2,S,5.3,5.3,5.3,
752,239829,240025,7.5,2010,2,S,5.1,5.1,5.1,
752,239840,240022,6,2010,2,S,5,5,5,
753,247560,240021,6,2011,1,S,6.3,6.3,6.3,
753,247552,240021,6,2011,1,S,5.4,5.4,5.4,
752,247413,240014,6,2011,1,S,5.4,5.4,5.4,
752,249892,240013,6,2011,1,S,5,5,5,
752,249892,240024,4.5,2011,1,S,5,5,5,
752,246796,240024,4.5,2011,1,S,6.3,6.3,6.3,CONV
752,246579,240011,6,2011,1,S,6.5,6.5,6.5,CONV
754,250135,240011,6,2011,1,S,5,5,5,CONV
752,239962,240021,6,2010,2,S,4.5,4.5,5,
752,227639,240015,6,2010,1,S,6.5,6.5,6.5,13
754,233206,240015,6,2010,1,N,3.4,3.4,3.4,13
752,227296,240015,6,2010,1,S,7.5,7.5,7.5,21
752,229759,240014,6,2010,1,S,5.2,5.2,5.2,62
752,229949,240014,6,2010,1,N,4.1,4.1,4.1,62
752,231371,240014,6,2010,1,S,7,7,7,62
752,231745,240014,6,2010,1,S,7,7,7,62
752,232054,240014,6,2010,1,S,5,5,5,62
752,226592,240014,6,2010,1,N,2.1,2.1,2.1,71
752,227299,240014,6,2010,1,S,8.4,8.4,8.4,71
752,229037,240014,6,2010,1,N,4.1,4.1,4.1,52
754,231036,240014,6,2010,1,N,1.9,1.9,1.9,52
752,226463,240014,6,2010,1,N,4,4,4,62
752,227994,240014,6,2010,1,S,7,7,7,62
752,246733,240012,6,2011,1,N,4.6,4.6,4.6,42
752,244012,240012,6,2011,1,S,5,5,5,42
752,243676,240012,6,2011,1,N,4.7,4.7,4.7,41
752,245176,240012,6,2011,1,S,7.4,7.4,7.4,42
752,245308,240012,6,2011,1,S,7.5,7.5,7.5,42
752,243999,240012,6,2011,1,S,7.9,7.9,7.9,42
752,245344,240012,6,2011,1,S,7,7,7,42
752,247256,240012,6,2011,1,S,7,7,7,42
752,246807,240012,6,2011,1,S,8,8,8,42
752,243543,240012,6,2011,1,S,5.1,5.1,5.1,51
752,243536,240012,6,2011,1,S,5.7,5.7,5.7,51
752,228047,240015,6,2010,1,S,6.7,6.7,6.7,32
752,228049,240015,6,2010,1,S,5,5,5,32
752,228721,240015,6,2010,1,N,0.2,0.2,0.2,32
752,245307,240012,6,2011,1,S,8.1,8.1,8.1,41
752,226455,240015,6,2010,1,S,9.2,9.2,9.2,33
752,228661,240015,6,2010,1,S,6.3,6.3,6.3,33
752,229011,240015,6,2010,1,S,7,7,7,33
752,232924,240015,6,2010,1,S,5,5,5,33
752,227142,240015,6,2010,1,S,5.4,5.4,5.4,41
752,232169,240015,6,2010,1,N,0,0,0,71
752,228745,240015,6,2010,1,S,8.7,8.7,8.7,62
753,230139,240015,6,2010,1,S,6.4,6.4,6.4,62
753,231810,240015,6,2010,1,N,0.7,0.7,0.7,62
752,227856,240015,6,2010,1,N,0.2,0.2,0.2,63
752,227942,240015,6,2010,1,S,6,6,6,72
752,228971,240015,6,2010,1,N,2,2,2,72
752,229824,240015,6,2010,1,N,4.6,4.6,4.6,72
752,230992,240015,6,2010,1,S,6.4,6.4,6.4,72
754,231000,240015,6,2010,1,N,1.5,1.5,1.5,72
752,231202,240015,6,2010,1,N,0.7,0.7,0.7,72
752,227128,240015,6,2010,1,N,3.3,3.3,3.3,62
752,232351,240015,6,2010,1,S,5.2,5.2,5.2,63
752,227182,240015,6,2010,1,N,0.7,0.7,0.7,71
752,228951,240015,6,2010,1,N,0,0,0,71
752,229698,240015,6,2010,1,S,6.2,6.2,6.2,71
752,226717,240013,6,2010,1,S,5.7,5.7,5.7,31
752,227476,240013,6,2010,1,N,3.8,3.8,3.8,31
752,252422,240012,6,2011,1,N,4.4,4.4,4.4,62
752,227588,240013,6,2010,1,S,8.7,8.7,8.7,22
752,227769,240013,6,2010,1,S,7.4,7.4,7.4,22
752,228494,240013,6,2010,1,S,6.4,6.4,6.4,31
752,228497,240013,6,2010,1,S,6.4,6.4,6.4,31
752,243538,240012,6,2011,1,N,4.2,4.2,4.2,52
752,245418,240012,6,2011,1,S,6.1,6.1,6.1,61
752,244458,240012,6,2011,1,S,6.6,6.6,6.6,61
752,250259,240012,6,2011,1,S,5,5,5,61
752,250480,240012,6,2011,1,S,7.3,7.3,7.3,61
752,244530,240012,6,2011,1,S,5.5,5.5,5.5,61
752,227231,240013,6,2010,1,S,5.7,5.7,5.7,21
752,227712,240013,6,2010,1,S,5,5,5,21
752,228021,240013,6,2010,1,N,3.4,3.4,3.4,21
752,227908,240013,6,2010,1,N,4.2,4.2,4.2,22
752,228600,240013,6,2010,1,S,5,5,5,22
752,232338,240013,6,2010,1,S,5,5,5,22
752,248338,240012,6,2011,1,S,7,7,7,52
752,243658,240012,6,2011,1,N,3.2,3.2,3.2,52
752,250343,240012,6,2011,1,S,5.9,5.9,5.9,52
752,245591,240012,6,2011,1,N,4.4,4.4,4.4,52
752,229830,240013,6,2010,1,N,4.3,4.3,4.3,21
752,232347,240013,6,2010,1,S,6.1,6.1,6.1,21
752,227132,240013,6,2010,1,S,5.8,5.8,5.8,22
752,227328,240013,6,2010,1,S,6.6,6.6,6.6,22
752,243536,240011,6,2011,1,S,5.8,5.8,5.8,51
752,247859,240011,6,2011,1,S,10,10,10,51
752,250068,240011,6,2011,1,N,1.9,1.9,1.9,52
752,246314,240011,6,2011,1,N,3.9,3.9,3.9,52
753,245689,240214,6,2011,1,S,9.4,9.4,9.4,31
753,245327,240214,6,2011,1,S,5.1,5.1,5.1,31
753,250107,240214,6,2011,1,N,3.5,3.5,3.5,31
752,256155,240025,7.5,2011,2,S,6.3,6.3,6.3,
753,256157,240022,6,2011,2,S,8,8,8,
752,244533,240012,6,2011,1,S,7,7,7,41
752,243442,240012,6,2011,1,N,4.3,4.3,4.3,41
752,246767,240012,6,2011,1,S,5,5,5,21
752,243050,240012,6,2011,1,S,7.2,7.2,7.2,21
752,245674,240012,6,2011,1,S,5.9,5.9,5.9,21
753,244786,240012,6,2011,1,S,5,5,5,31
753,244322,240012,6,2011,1,N,0.6,0.6,0.6,31
752,245209,240012,6,2011,1,S,9.5,9.5,9.5,41
752,244235,240012,6,2011,1,S,8.7,8.7,8.7,41
752,245377,240012,6,2011,1,S,6.6,6.6,6.6,41
752,244905,240012,6,2011,1,S,6.8,6.8,6.8,41
752,246899,240012,6,2011,1,S,7.8,7.8,7.8,41
752,244194,240012,6,2011,1,S,5.3,5.3,5.3,41
752,243513,240025,7.5,2011,1,S,7.5,7.5,7.5,CONV
752,246796,240022,6,2011,1,S,6.2,6.2,6.2,CONV
752,246796,240025,7.5,2011,1,S,5.3,5.3,5.3,CONV
752,246519,240025,7.5,2011,1,S,6.4,6.4,6.4,
753,250168,240012,6,2011,1,N,3,3,3,32
753,248591,240012,6,2011,1,S,7.1,7.1,7.1,32
753,245887,240012,6,2011,1,S,6.3,6.3,6.3,32
753,245650,240012,6,2011,1,N,3.7,3.7,3.7,32
753,228189,240012,6,2011,1,S,5,5,5,32
752,231441,240012,6,2011,1,S,6,6,6,32
753,244481,240012,6,2011,1,N,2.9,2.9,2.9,32
752,244483,240012,6,2011,1,S,5.4,5.4,5.4,41
753,243813,240012,6,2011,1,N,4.7,4.7,4.7,31
752,245168,240011,6,2011,1,S,5.4,5.4,5.4,12
752,244329,240011,6,2011,1,N,0,0,0,12
752,239845,240011,6,2011,1,N,3.6,3.6,3.6,12
752,262056,240022,6,2012,1,S,9,9,9,CONV
752,266199,240025,7.5,2012,1,S,5,5,5,CONV
752,239836,240024,4.5,2010,2,S,5.2,5.2,5.2,
752,239836,240015,6,2010,2,S,5,5,5,
752,239837,240015,6,2010,2,S,7,7,7,
752,239840,240014,6,2010,2,S,5.9,5.9,5.9,
752,239840,240015,6,2010,2,S,5.1,5.1,5.1,
752,239846,240021,6,2010,2,S,5.1,5.1,5.1,
752,239846,240013,6,2010,2,S,5,5,5,
752,244290,240011,6,2011,1,N,3.9,3.9,3.9,11
752,245405,240011,6,2011,1,S,6.7,6.7,6.7,12
752,243702,240011,6,2011,1,S,5.6,5.6,5.6,12
752,248339,240011,6,2011,1,S,7.3,7.3,7.3,12
752,250255,240011,6,2011,1,S,6.4,6.4,6.4,12
752,244456,240011,6,2011,1,N,3.5,3.5,3.5,12
752,243124,240011,6,2011,1,S,5.6,5.6,5.6,21
752,239829,240015,6,2010,2,S,6.1,6.1,6.1,
752,246151,240011,6,2011,1,N,4.6,4.6,4.6,21
752,245407,240011,6,2011,1,S,6.7,6.7,6.7,22
754,250555,240011,6,2011,1,N,1.3,1.3,1.3,22
752,245986,240011,6,2011,1,S,7,7,7,22
752,245635,240011,6,2011,1,S,6.2,6.2,6.2,22
754,250841,240011,6,2011,1,N,3.8,3.8,3.8,22
754,246671,240011,6,2011,1,N,0,0,0,22
754,247176,240011,6,2011,1,N,0,0,0,22
752,247077,240011,6,2011,1,N,3.1,3.1,3.1,21
752,245373,240011,6,2011,1,S,8.2,8.2,8.2,21
752,244391,240011,6,2011,1,S,6,6,6,21
752,243205,240011,6,2011,1,S,7.1,7.1,7.1,21
752,244377,240011,6,2011,1,N,4.5,4.5,4.5,21
752,245675,240011,6,2011,1,S,6.4,6.4,6.4,21
752,245639,240011,6,2011,1,S,7,7,7,12
752,243582,240011,6,2011,1,S,6.9,6.9,6.9,21
752,239893,240015,6,2010,2,S,6.7,6.7,6.7,
752,245603,240011,6,2011,1,N,3.3,3.3,3.3,62
752,247426,240011,6,2011,1,N,4.1,4.1,4.1,62
752,244379,240012,6,2011,1,S,8.3,8.3,8.3,11
752,243759,240012,6,2011,1,S,7.8,7.8,7.8,11
752,245181,240012,6,2011,1,S,6.3,6.3,6.3,11
754,248444,240011,6,2011,1,S,6.9,6.9,6.9,22
754,248552,240011,6,2011,1,S,5.5,5.5,5.5,22
753,250364,240011,6,2011,1,N,2.6,2.6,2.6,31
752,262293,240011,6,2012,1,S,10,10,10,
752,230474,240015,6,2010,1,S,6.6,6.6,6.6,
752,245637,240011,6,2011,1,N,3,3,3,61
752,244115,240011,6,2011,1,N,2.9,2.9,2.9,61
752,244060,240012,6,2011,1,S,6.5,6.5,6.5,11
752,232335,240025,7.5,2011,1,S,6.9,6.9,6.9,40
752,228488,240025,7.5,2011,1,S,8.6,8.6,8.6,40
753,231678,240025,7.5,2011,1,S,5.1,5.1,5.1,40
752,228268,240025,7.5,2011,1,S,6.2,6.2,6.2,30
752,232295,240025,7.5,2011,1,S,6.4,6.4,6.4,30
752,227950,240015,6,2010,1,S,6.2,6.2,6.2,
752,226684,240025,7.5,2011,1,S,4.4,4.4,5,21
753,244264,240011,6,2011,1,N,0,0,0,32
753,245212,240011,6,2011,1,N,4.4,4.4,4.4,32
753,244135,240011,6,2011,1,N,3.7,3.7,3.7,32
753,248582,240011,6,2011,1,N,0,0,0,32
752,228099,240022,6,2011,1,S,7.5,7.5,7.5,20
753,244919,240011,6,2011,1,N,0,0,0,32
753,230138,240011,6,2011,1,N,0,0,0,32
752,245810,240011,6,2011,1,S,6.7,6.7,6.7,41
752,228629,240011,6,2011,1,S,6.1,6.1,6.1,41
752,245929,240011,6,2011,1,S,6.3,6.3,6.3,41
752,227601,240022,6,2011,1,S,0,4.6,5,10
752,230521,240022,6,2011,1,N,0,0,0,10
753,233136,240022,6,2011,1,S,5.6,5.6,5.6,10
752,227908,240022,6,2011,1,N,2.5,2.5,2.5,10
753,230679,240022,6,2011,1,S,7,7,7,10
752,226798,240022,6,2011,1,S,7.3,7.3,7.3,10
753,248550,240011,6,2011,1,S,6.8,6.8,6.8,32
753,250168,240011,6,2011,1,N,1.8,1.8,1.8,32
753,233136,240025,7.5,2011,1,N,2.7,2.7,2.7,11
752,227829,240025,7.5,2011,1,N,2.8,2.8,2.8,11
752,246718,240025,7.5,2011,1,N,0.8,0.8,0.8,11
752,227383,240025,7.5,2011,1,S,7.7,7.7,7.7,11
752,231202,240025,7.5,2011,1,S,5.4,5.4,5.4,11
752,228055,240022,6,2011,1,S,7,7,7,30
753,228610,240022,6,2011,1,S,7.3,7.3,7.3,40
753,225135,240022,6,2011,1,S,5.2,5.2,5.2,40
753,231678,240022,6,2011,1,S,5.9,5.9,5.9,40
752,232153,240025,7.5,2011,1,N,0,0,0,22
752,227091,240025,7.5,2011,1,S,5.9,5.9,5.9,21
753,231375,240025,7.5,2011,1,N,0,0,0,21
752,227129,240025,7.5,2011,1,S,6.6,6.6,6.6,21
752,227125,240022,6,2011,1,S,7.1,7.1,7.1,30
752,232799,240022,6,2011,1,S,5,5,5,30
752,232333,240022,6,2011,1,S,6,6,6,30
752,228382,240022,6,2011,1,S,6.6,6.6,6.6,30
752,226684,240022,6,2011,1,S,6.1,6.1,6.1,30
752,228268,240022,6,2011,1,N,3.7,3.7,3.7,30
752,246091,240011,6,2011,1,S,8.1,8.1,8.1,42
752,244090,240011,6,2011,1,S,6.7,6.7,6.7,51
752,244364,240011,6,2011,1,S,5.9,5.9,5.9,51
752,233021,240025,7.5,2011,1,S,6.3,6.3,6.3,22
754,250135,240025,7.5,2011,1,N,0,0,0,11
752,227703,240022,6,2011,1,S,7.4,7.4,7.4,20
752,228021,240022,6,2011,1,S,6.4,6.4,6.4,20
754,231155,240022,6,2011,1,S,7.8,7.8,7.8,20
752,232679,240022,6,2011,1,S,5.2,5.2,5.2,20
752,230878,240022,6,2011,1,S,6.6,6.6,6.6,20
752,227123,240025,7.5,2011,1,N,3.8,3.8,3.8,22
753,250208,240214,6,2011,1,N,3.3,3.3,3.3,31
753,245212,240214,6,2011,1,S,7,7,7,32
753,244135,240214,6,2011,1,S,5.7,5.7,5.7,32
753,227809,240025,7.5,2011,1,S,5,5,5,12
753,229941,240025,7.5,2011,1,N,2.3,2.3,2.3,12
752,245737,240011,6,2011,1,S,5.6,5.6,5.6,42
752,245406,240011,6,2011,1,S,5,5,5,42
753,229941,240011,6,2011,1,S,5.1,5.1,5.1,42
753,244660,240214,6,2011,1,N,3.2,3.2,3.2,32
753,248737,240214,6,2011,1,N,3.8,3.8,3.8,32
753,248653,240214,6,2011,1,S,7.1,7.1,7.1,32
753,245552,240214,6,2011,1,N,2.8,2.8,2.8,32
753,250053,240214,6,2011,1,S,6.9,6.9,6.9,32
752,245307,240011,6,2011,1,S,6.9,6.9,6.9,41
752,243676,240011,6,2011,1,N,3.8,3.8,3.8,41
752,246095,240011,6,2011,1,N,4.4,4.4,4.4,42
752,244262,240011,6,2011,1,N,4.5,4.5,4.5,52
752,245174,240011,6,2011,1,S,7.2,7.2,7.2,11
752,246800,240011,6,2011,1,S,4.6,4.6,5,11
752,244287,240011,6,2011,1,S,6.3,6.3,6.3,11
752,243773,240011,6,2011,1,S,7.3,7.3,7.3,11
752,247859,240013,6,2011,1,S,9.3,9.3,9.3,
752,245654,240011,6,2011,1,S,6,6,6,52
752,246397,240011,6,2011,1,S,6.1,6.1,6.1,52
752,248927,240011,6,2011,1,S,5.1,5.1,5.1,52
752,227369,240011,6,2011,1,S,7.2,7.2,7.2,52
752,247426,240012,6,2011,1,N,4,4,4,62
752,246361,240011,6,2011,1,S,6.8,6.8,6.8,41
752,244535,240011,6,2011,1,S,7.6,7.6,7.6,41
752,245516,240011,6,2011,1,S,6.3,6.3,6.3,12
752,239844,240022,6,2011,1,S,4.5,4.5,5,20
752,228459,240022,6,2011,1,S,5.5,5.5,5.5,20
753,227444,240022,6,2011,1,S,8.2,8.2,8.2,20
752,233142,240013,6,2010,1,S,5.1,5.1,5.1,12
752,226798,240013,6,2010,1,N,3.8,3.8,3.8,21
752,227047,240013,6,2010,1,S,7.2,7.2,7.2,21
752,227048,240013,6,2010,1,S,6,6,6,21
753,232652,240015,6,2010,1,N,0.1,0.1,0.1,52
753,228013,240015,6,2010,1,S,5,5,5,61
753,229043,240015,6,2010,1,N,1.5,1.5,1.5,61
753,230408,240015,6,2010,1,N,3.3,3.3,3.3,61
752,226877,240013,6,2010,1,S,7,7,7,11
752,227096,240013,6,2010,1,S,7.7,7.7,7.7,11
752,227123,240013,6,2010,1,N,3.3,3.3,3.3,11
752,228657,240013,6,2010,1,N,2.7,2.7,2.7,12
752,229072,240013,6,2010,1,S,7.9,7.9,7.9,12
753,228610,240015,6,2010,1,N,2.2,2.2,2.2,51
752,227406,240015,6,2010,1,S,5.1,5.1,5.1,53
752,227814,240015,6,2010,1,N,2.4,2.4,2.4,53
754,230945,240015,6,2010,1,S,4.5,4.5,5,53
752,227422,240013,6,2010,1,S,5.6,5.6,5.6,11
752,227475,240013,6,2010,1,S,7.3,7.3,7.3,11
752,228242,240013,6,2010,1,S,5,5,5,11
752,226818,240013,6,2010,1,S,9,9,9,12
752,228049,240013,6,2010,1,S,5,5,5,32
752,227801,240013,6,2010,1,S,6.4,6.4,6.4,41
752,227807,240013,6,2010,1,N,4.1,4.1,4.1,41
